time,terrain,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,accel_x,accel_y,accel_z,height,contact_0,contact_1,contact_2,contact_3,roll,pitch,yaw
0.0,hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020000000000000004,hard,-0.5553521044959175,0.010706157924637694,11.252270214128956,0.22031486685121981,3.1976722216707785,-1.9069093594719106,0.5450424570728157,7.805980449631246,-6.1529566159159685,-0.22040580010881786,3.28725966584307,11.51781983494972,-5.451193167289442,0.04296780848648538,-6.4437319381916325,0.44415508457588154,27.38069903259445,21.834635478770647,2.721874024320755,10.256460922556512,-0.00018306348663298103,0.00945174385678827,-0.00024793930237926174
0.04000000000000002,hard,-0.1912289207832248,7.251149966712074,6.034295552473374,0.0883800814000886,8.04768757604279,-8.042789575136304,0.3473566962511522,9.85801427872154,-13.702545859334656,-0.20781464317659695,9.471159819181594,6.289142574712635,-0.3270565871756937,-0.07979575479008152,-8.311792061851015,0.4405754909842711,13.481336607372569,10.203487809398293,0.0,0.0,-0.0003421615970668857,0.035343488789131745,-0.0005905039547013446
0.06000000000000004,hard,-0.06451477015389795,12.763691898059335,-7.03416751692356,0.054416120596604216,7.560613597880746,-15.330659056632292,0.028004978835948796,6.269434204571063,-17.75999431049287,0.2904278226658247,8.350087813743944,-7.60190944683135,0.569630617430115,-0.32468641157743805,-8.074959125750052,0.4335998885830205,21.00713815024755,6.077203488322933,0.0,0.0,-8.935287472285127e-06,0.05399292027261519,-0.0008059740099864654
0.08000000000000006,hard,-0.08790918993368327,11.382237720384733,-6.517193809316666,0.0736333218434324,3.9421916392818197,-14.496257108715028,0.10975198161072881,4.946761609802838,-15.70683394545231,0.24032981274519688,6.816524678913417,-10.60386191767914,-0.30574395220846157,-0.6349526147833632,-6.83930320738766,0.4233557500190495,37.55722064729845,9.165839703774537,0.0,0.0,0.0015075430704768503,0.06214082883180522,-0.002571818668900124
0.10000000000000007,hard,0.1990851310513179,8.468549364363781,-3.4414784797230844,0.34175901056811864,0.5691397988337794,-13.635449923619447,0.27817813178853756,3.8214095781429354,-13.838342440494145,0.3920256224060959,6.22268255594291,-9.437650524813353,-1.4059947665164185,-1.6014877553200857,-3.2740495922815276,0.4105483667863825,84.84507304920812,14.465647777148394,0.0,0.0,0.006013643752951961,0.06085122591225006,-0.007528827369322699
0.12000000000000009,hard,0.42827572501923694,5.767031764073554,-1.8680641699774547,0.530719246139512,-2.693930255210022,-12.577288879903573,0.35171017730333964,2.993049332754209,-12.090541571295095,0.22507577363901599,5.930357527601728,-8.325296161651917,-2.32456972442939,-1.6421116029965916,-2.17711984810386,0.3964015709844751,90.77911017137961,23.018802929208775,0.0,0.0,0.01548888553752242,0.04845147515244286,-0.016853110377652133
0.1400000000000001,hard,-1.2990036311550226,5.207852867690628,-0.9205667387180618,-1.0595820786235195,-4.978090951364309,-10.964309557881602,0.34506280335518247,2.9415435066171858,-10.449821202765815,2.0738768207311225,5.541235798552478,-1.7710135731665133,-1.4935697100977343,1.0081379301233528,5.324555520858033,0.3816896999437334,81.39695575351867,33.4943005397298,111.60286685719484,0.0,0.025220942337937338,0.02933330714662552,-0.030317089239078752
0.16000000000000011,hard,-4.007009441624538,8.347294985849423,1.7350014826744484,-3.7659759348947253,-3.63770952158084,-7.709213336132734,1.9116021831182963,2.9417915173052283,-9.05948749423068,1.7289116199338976,7.022251960901544,7.267931031740741,0.8225226152792906,2.880561688892649,7.922603718335106,0.3693011861796925,70.98738363454493,40.25185137894999,151.844871853357,0.0,0.025045639800263718,0.021659849782378553,-0.04730223762257874
0.18000000000000013,hard,-3.414794908519095,9.348395602391303,1.904263414916402,-3.2599599375508514,-4.843795211730074,-6.62876266830899,1.0697709537423323,1.2551810162538217,-7.78794168089566,3.0050857983597514,10.12200339240706,4.869043508464671,0.907539228560134,1.48912520407527,1.1354059733203197,0.3595766900303074,50.110167687097594,37.734524519910465,76.08987195702575,0.0,0.0238605090973301,0.02110489424496986,-0.06476158367201093
